IndiGo,Jet Airways,Multiple carriers,SpiceJet,others,Chennai,Delhi,Delhi,Kolkata,Kolkata,Mumbai,Cochin,Delhi,Delhi,Hyderabad,Kolkata,Kolkata,New Delhi,Route 1,Route 2,Route 3,Route 4,Route 5,Total_Stops,journey_day,journey_month,dep_time_hour,dep_time_min,arrival_time_hour,arrival_time_min,Duration_hours,Duration_mins,Price
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,15,6,10,20,11,50,1,30,4050
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,12,7,45,10,40,2,55,6722
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,9,20,0,16,20,20,20,10844
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,6,7,0,21,0,14,0,7408
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,20,50,4,25,7,35,14189
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,24,5,17,10,19,40,2,30,3841
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,9,14,5,4,40,14,35,8586
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,10,35,19,15,8,40,7155
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,12,8,25,18,15,9,50,9899
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,6,8,25,19,50,11,25,14571
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,5,18,55,21,50,2,55,4823
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,9,8,20,11,20,3,0,4544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,10,4,1,3,1,0,30,20,30,20,0,14752
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,6,3,4,2,5,9,9,25,13,45,28,20,11542
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,21,5,9,50,13,5,3,15,7202
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,9,10,35,19,0,8,25,11098
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,3,19,30,20,45,1,15,2575
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,13,0,1,35,12,35,6673
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,1,18,55,21,45,2,50,14306
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,21,50,4,25,6,35,15554
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,15,5,9,35,14,25,28,50,9314
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,3,9,6,30,8,0,1,30,4995
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,21,3,11,40,7,40,20,0,7832
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,8,25,8,15,23,50,8586
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,27,4,5,10,8,0,2,50,6094
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,24,6,5,30,19,0,13,30,13292
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,9,5,30,4,25,22,55,10368
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,10,0,21,0,11,0,9718
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,21,3,8,55,7,40,22,45,7412
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,12,4,5,4,2,6,6,22,0,19,15,21,15,10441
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,10,45,1,35,14,50,14871
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,8,0,19,0,11,0,15554
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,24,3,16,55,18,25,1,30,3175
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,24,5,17,45,20,5,2,20,3597
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,6,13,15,14,45,1,30,1965
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,10,0,19,0,9,0,12717
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,6,3,14,25,17,40,3,15,6015
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,9,23,25,2,10,2,45,5615
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,19,0,1,35,6,35,7845
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,9,21,10,22,35,25,25,10844
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,4,6,14,25,16,55,2,30,4174
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,8,0,21,0,13,0,6883
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,9,0,21,0,12,0,6883
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,11,3,10,4,1,21,5,10,20,17,35,7,15,8355
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,24,3,20,30,23,20,2,50,5469
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,6,6,0,8,45,2,45,6478
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,3,19,40,22,20,2,40,11913
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,18,35,1,30,6,55,7006
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,4,1,16,30,22,35,6,5,12681
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,21,5,23,5,19,0,19,55,15129
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,6,14,0,21,0,7,0,13587
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,1,19,15,19,0,23,45,14714
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,7,10,4,1,3,3,7,30,12,20,4,50,6220
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,7,5,12,35,5,30,10262
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,12,9,25,18,30,9,5,8576
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,19,45,20,40,24,55,10031
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,24,6,19,10,19,0,23,50,12819
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,6,10,4,1,15,4,7,25,13,35,6,10,5052
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,1,8,0,8,15,24,15,22270
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,4,7,0,9,40,2,40,5613
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,4,1,9,0,11,25,2,25,3873
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,15,5,5,35,8,50,3,15,6015
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,9,6,30,12,0,5,30,10844
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,12,13,15,14,45,1,30,2227
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,1,19,50,22,50,3,0,7229
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,6,5,30,19,0,13,30,10368
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,17,30,4,25,10,55,12898
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,7,0,19,0,12,0,12192
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,9,9,35,23,35,14,0,12121
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,7,4,5,4,2,27,5,6,50,7,40,24,50,16163
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,18,3,5,45,18,25,12,40,12284
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,6,19,30,22,15,2,45,5780
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,9,10,20,11,50,1,30,4995
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,6,9,5,10,10,5,4,55,6496
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,27,4,5,4,2,6,12,12,20,19,15,30,55,12488
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,15,5,7,10,10,5,2,55,4823
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,18,6,5,45,7,15,1,30,2647
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,3,13,0,15,50,2,50,12649
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,11,40,19,15,7,35,8266
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,15,5,6,0,9,10,3,10,6216
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,1,1,30,4,15,2,45,4423
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,6,8,0,8,15,24,15,17996
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,32,6,10,4,1,15,4,8,45,13,15,4,30,5726
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,6,0,15,30,9,30,15147
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,20,55,19,0,22,5,15554
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,24,6,23,5,4,25,29,20,12819
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,18,0,1,30,7,30,7198
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,4,3,16,0,21,0,5,0,5073
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,6,21,15,0,15,3,0,3943
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,3,7,10,8,35,1,25,3205
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,12,5,55,8,35,2,40,3257
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,6,3,22,15,0,50,2,35,4804
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,7,10,4,1,3,9,16,50,21,35,4,45,10231
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,20,55,4,25,7,30,12898
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,21,3,21,20,22,45,1,25,2227
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,4,3,4,2,4,1,12,0,11,10,23,10,9258
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,5,16,30,9,20,16,50,9663
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,21,5,7,5,8,30,1,25,8040
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,6,20,55,23,40,2,45,3419
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,1,7,10,10,10,3,0,8016
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,6,17,45,20,45,3,0,7229
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,10,35,19,35,9,0,4959
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,4,3,4,2,6,9,12,0,11,10,23,10,10151
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,33,20,4,1,3,18,5,5,15,19,15,38,0,10703
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,9,8,25,18,15,9,50,10844
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,3,6,16,10,22,20,6,10,7205
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,18,3,8,55,18,25,9,30,12284
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,9,9,35,22,5,12,30,13994
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,15,4,14,25,17,40,3,15,6015
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,28,3,10,4,1,4,3,6,15,10,30,4,15,4226
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,21,3,19,10,18,50,23,40,9483
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,15,5,7,10,10,10,3,0,5198
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,27,6,5,30,19,0,13,30,10368
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,6,3,17,45,20,5,2,20,11982
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,7,10,4,1,15,3,11,50,13,0,25,10,8032
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,15,5,14,15,16,45,2,30,5510
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,32,6,10,4,1,5,9,23,30,4,35,5,5,8177
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,6,1,16,45,22,25,5,40,11410
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,7,0,12,50,5,50,9385
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,10,0,19,0,9,0,10262
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,18,6,9,0,11,25,2,25,3873
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,11,40,18,50,7,10,11999
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,4,5,4,2,27,6,18,20,12,35,18,15,14300
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,12,13,15,14,45,1,30,2175
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,7,4,5,4,2,5,9,6,50,7,40,24,50,14431
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,5,6,0,8,45,2,45,7229
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,15,3,10,4,1,24,5,19,20,23,45,4,25,3809
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,7,30,19,15,11,45,7354
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,8,0,15,30,7,30,12537
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,13,0,19,15,6,15,9719
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,24,5,10,20,11,50,1,30,8040
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,24,5,7,5,8,30,1,25,4995
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,6,23,30,2,20,2,50,4591
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,11,3,10,4,1,6,6,16,45,21,5,28,20,7662
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,24,6,7,55,10,15,2,20,3850
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,6,3,8,35,22,30,13,55,6442
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,32,6,10,4,1,6,3,23,30,4,35,5,5,11378
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,15,0,1,30,10,30,13377
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,8,25,20,45,12,20,10844
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,9,7,5,8,30,1,25,4995
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,27,3,17,15,9,25,16,10,6057
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,6,10,0,12,45,2,45,5176
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,9,9,40,4,25,18,45,13014
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,7,10,4,1,3,1,16,15,20,35,4,20,7917
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,6,9,6,5,11,20,5,15,5583
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,9,6,0,8,45,2,45,7229
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,16,0,1,30,9,30,7191
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,6,12,19,35,21,5,1,30,3210
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,15,0,1,35,10,35,14871
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,5,8,30,19,15,10,45,8099
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,9,25,18,30,9,5,8366
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,3,9,22,5,0,25,2,20,6297
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,13,0,21,0,8,0,18286
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,23,5,19,45,20,40,17024
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,4,7,10,10,10,3,0,6144
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,9,6,0,19,45,13,45,13941
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,9,18,55,22,0,3,5,3702
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,15,5,6,5,11,20,5,15,5583
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10,11,10,4,1,3,12,19,40,9,10,13,30,10208
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,6,9,35,18,0,8,25,12384
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,0,3,4,2,5,6,10,0,5,25,19,25,17049
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,5,7,30,21,0,13,30,7006
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,20,7,3,4,2,6,12,5,50,20,25,14,35,12723
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,8,0,4,25,20,25,10577
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,6,7,0,19,10,12,10,16736
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,13,0,4,25,15,25,10262
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,11,25,19,15,7,50,7155
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,10,20,1,35,15,15,15147
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,12,7,10,10,5,2,55,4823
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,10,4,1,15,3,9,30,16,20,6,50,8714
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,6,9,35,9,45,24,10,10953
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,12,20,30,20,25,23,55,10203
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,13,0,12,35,23,35,12373
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,12,9,35,23,35,14,0,14151
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,5,9,35,14,25,28,50,12121
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,4,9,6,0,9,10,3,10,5586
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,18,5,8,25,12,0,27,35,10844
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,21,10,4,40,7,30,8586
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,6,6,17,55,22,50,4,55,5409
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,21,3,9,45,21,20,11,35,7178
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,10,20,1,30,15,10,5797
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,19,45,19,40,23,55,13759
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,6,3,4,2,24,5,7,0,1,20,18,20,13873
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,20,55,19,0,22,5,16079
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,6,13,15,14,45,1,30,2017
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,18,5,20,0,18,15,22,15,10844
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,4,21,10,0,5,2,55,3573
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,6,9,35,9,45,24,10,8066
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,9,20,50,18,50,22,0,14053
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,18,3,8,0,15,15,7,15,12284
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,4,9,6,5,11,20,5,15,5351
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,4,1,16,30,16,20,23,50,7064
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,3,3,2,5,7,25,5,20,10394
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,15,5,18,55,9,20,14,25,9663
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,17,30,1,30,8,0,13727
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,19,15,12,35,17,20,10262
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,9,7,10,10,5,2,55,4823
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,3,5,50,8,40,2,50,7074
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,7,5,21,0,13,55,17267
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,15,0,1,30,10,30,14067
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,1,8,30,11,20,2,50,4823
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,4,20,0,22,50,2,50,4823
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,12,23,55,2,45,2,50,4483
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,11,7,3,4,2,6,6,9,50,23,15,13,25,14960
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,1,17,0,19,45,2,45,7171
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,3,20,30,8,55,12,25,12173
